Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
136	1	tough luck, dude.	comfort	00:10:18,545	00:10:20,113	superstore	Marcus
136	2	ah, it's fine.	acknowledge	00:10:20,147	00:10:22,115	superstore	Jonah
136	10	you're a crazy man. we're going to be on fire.	praise	00:10:45,705	00:10:47,674	superstore	Marcus
137	0	um, i'm supposed to give a speech later, and i'm a little nervous about it, uh, given that...	ask_help	00:11:07,494	00:11:13,833	superstore	Glenn
137	1	what's wrong with my voice?	complain	00:11:22,209	00:11:23,576	superstore	Glenn
137	3	garrett, i'm not a child.	complain	00:11:25,578	00:11:27,280	superstore	Glenn
137	6	some people-not me, but some people-might find your voice, octave-wise, to be the teeniest, tiniest, bit...	inform	00:11:31,918	00:11:40,293	superstore	Garrett
139	2	you want to listen to a podcast?	advise	00:13:06,446	00:13:12,919	superstore	Jonah
139	3	sure.	acknowledge	00:13:12,952	00:13:14,621	superstore	Amy
139	4	my phone got stolen from my trailer.	complain	00:13:16,789	00:13:18,758	superstore	Jonah
140	5	so hot.	complain	00:13:42,615	00:13:44,551	superstore	Nico
141	1	i'm not super up on pop culture.	explain	00:13:56,863	00:13:58,865	superstore	Dina
141	4	well, you should probably get back to straightening around the registers.	arrange	00:14:07,907	00:14:11,010	superstore	Dina
142	2	we can't cut a giant ribbon with these!	oppose	00:15:29,689	00:15:31,791	superstore	Glenn
142	9	no, no, no.	prevent	00:15:45,805	00:15:47,139	superstore	Glenn
143	1	let's cut that ribbon and check it out!	inform	00:16:16,969	00:16:19,138	superstore	Jeff
143	2	but first, the comedic stylings of mr. howie mandel!	inform	00:16:24,143	00:16:28,581	superstore	Glenn
143	3	this, uh, event was set up by my, uh, appearance agent, not my, uh, performance agent.	inform	00:16:33,085	00:16:38,825	superstore	superstore person1
143	4	performing is a whole... different negotiation, so, uh...	inform	00:16:38,858	00:16:43,596	superstore	superstore person2
143	6	then i guess--i guess i'll keep talking.	inform	00:16:51,137	00:16:53,973	superstore	Glenn
147	3	my pop-pop can run an eight-minute mile.	flaunt	00:02:55,779	00:02:58,015	superstore	Jonah
147	5	i'm just saying. it's pretty fast.	flaunt	00:02:59,783	00:03:02,085	superstore	Jonah
147	10	that was an accident, right? he was...how, uh...	doubt	00:03:12,896	00:03:16,800	superstore	Jonah
147	13	and my roommate.	emphasize	00:03:25,308	00:03:27,044	superstore	Jonah
148	2	hey, you two. how's it going?	care	00:03:52,836	00:03:54,504	superstore	Glenn
148	3	ugh. pretty sucky.	complain	00:03:54,537	00:03:56,339	superstore	Nico
148	4	because of brett?	confirm	00:03:56,373	00:03:58,208	superstore	Glenn
148	6	i think it's very, very likely that he is still alive.	emphasize	00:04:00,043	00:04:03,280	superstore	Glenn
148	8	oh, no, that's okay, we don't--	oppose	00:04:09,887	00:04:11,521	superstore	Cheyenne
150	3	hey. have you guys noticed anything weird about dina?	confirm	00:05:52,189	00:05:56,193	superstore	Amy
150	6	oh! see?	confirm	00:06:13,143	00:06:14,044	superstore	Amy
152	0	there's no tornado. you're free to leave.	inform	00:06:39,500	00:06:41,569	superstore	Glenn
152	1	now, better safe than sorry, so no apologies.	explain	00:06:41,602	00:06:43,604	superstore	Dina
152	2	anyway, as a thank you, please enjoy a coupon for 50 cents off frozen yogurt in the café.	inform	00:06:51,679	00:06:57,718	superstore	Glenn
152	4	so...get them while they're hot.	advise	00:06:59,487	00:07:02,490	superstore	Glenn
152	6	give one to her. dina was really rough with her.	arrange	00:07:06,093	00:07:09,463	superstore	Glenn
153	5	and you guys knew him so well i thought maybe you could help.	ask_help	00:08:58,238	00:09:02,710	superstore	Glenn
153	6	of course. i mean, we would love to honor him.	agree	00:09:02,743	00:09:06,714	superstore	Nico
153	7	so what was his wife's name?	ask_help	00:09:06,747	00:09:09,116	superstore	Glenn
153	9	cinnamon margaret?	confirm	00:09:12,252	00:09:13,587	superstore	Glenn
154	1	oh, do we need that much?	doubt	00:09:42,750	00:09:44,151	superstore	Amy
154	3	sorry, everybody. looks like we're gonna starve down here because amy thought we'd only be trapped for 15 minutes.	inform	00:09:47,788	00:09:52,760	superstore	Dina
154	4	uh, dina? that seems a little dramatic.	oppose	00:09:52,793	00:09:55,162	superstore	Amy
154	5	okay, uh, dina? that seems a little dramatic.  look, i don't have time to roast you, okay?	taunt	00:09:55,195	00:09:59,166	superstore	Dina
154	6	are you maybe going through anything you wanna talk about, or...	confirm	00:10:01,669	00:10:05,673	superstore	Amy
154	9	okay, dina? i'm worried about you.	care	00:10:09,309	00:10:12,179	superstore	Amy
154	13	fine.	taunt	00:10:18,218	00:10:19,753	superstore	Dina
157	1	oh, and that worked out great for you, didn't it?	taunt	00:14:42,915	00:14:44,784	superstore	Dina
157	2	dina, that didn't work out for them, though, actually.	explain	00:14:44,817	00:14:47,787	superstore	Cheyenne
157	4	ugh, that's your trauma?	confirm	00:15:00,266	00:15:02,068	superstore	Nico
157	11	okay, there's a lot to unpack there, but let's circle back to dina.	advise	00:15:20,086	00:15:24,056	superstore	Amy
157	13	ha. i had to cut my way out.	complain	00:15:29,361	00:15:32,799	superstore	Myrtle
158	5	are you kidding? that's, like, nothing.	taunt	00:16:29,922	00:16:32,158	superstore	Nico
158	7	i just didn't try to save you.	explain	00:16:38,364	00:16:40,299	superstore	Sandra
158	9	look. listen. i get it.	inform	00:16:49,475	00:16:51,177	superstore	Dina
158	11	get off me!	leave	00:16:59,952	00:17:01,120	superstore	Dina
159	0	and then his car got swallowed up by the tornado?	confirm	00:17:15,051	00:17:16,986	superstore	Glenn
159	1	and then we emailed the wrong brett, so we never knew he was scheduled to work.	explain	00:17:19,556	00:17:23,059	superstore	Amy
159	2	well, i knew he wasn't dead.	flaunt	00:17:23,092	00:17:25,595	superstore	Glenn
159	7	you sure are bagging those groceries.	praise	00:17:39,175	00:17:41,210	superstore	Nico
159	10	is glenn still watching?	confirm	00:17:47,950	00:17:49,218	superstore	Cheyenne
159	11	yep.	agree	00:17:49,251	00:17:50,653	superstore	Nico
160	1	you can stop now.	advise	00:18:12,742	00:18:14,243	superstore	Jonah
160	4	i'm an adult.	emphasize	00:18:26,956	00:18:28,157	superstore	Garrett
160	10	hey. d--um...does randy know?	confirm	00:18:50,647	00:18:53,082	superstore	Jonah
161	4	so, we can just head out.	invite	00:19:22,745	00:19:25,615	superstore	Amy
161	5	i'm not leaving.	oppose	00:19:25,648	00:19:27,016	superstore	Dina
161	6	you cannot...stay... down here!	prevent	00:19:30,052	00:19:34,090	superstore	Amy
161	9	oh, it's just getting sad at this point.	complain	00:19:47,303	00:19:51,741	superstore	Dina
161	10	you're so tiny!	taunt	00:19:51,774	00:19:53,776	superstore	Dina
161	11	just for that, you don't get a space in the shelter.	criticize	00:19:56,078	00:19:58,080	superstore	Dina
161	13	all jails are masturbation jails.	emphasize	00:20:01,784	00:20:03,786	superstore	Dina
161	19	nancy kerrigan hit herself in the leg.   nobody tells you at six that a dog can't eat chocolate.	complain	00:20:37,419	00:20:44,326	superstore	Dina
161	22	yeah. no. sorry. you go, you go.	arrange	00:21:05,782	00:21:07,750	superstore	Amy
161	24	mm-hmm. we're at ten.	acknowledge	00:21:11,387	00:21:12,889	superstore	Amy
161	25	it's about to get really bad.	complain	00:21:12,922	00:21:17,093	superstore	Dina
164	5	it's not a problem.	agree	00:03:36,984	00:03:38,251	superstore	superstore person1
166	0	yep.	acknowledge	00:04:21,294	00:04:22,495	superstore	superstore person3
166	2	left it at the office.	explain	00:04:24,331	00:04:26,066	superstore	superstore person3
166	3	you'd like to purchase an xbox one and a pile of candy.	confirm	00:04:26,099	00:04:29,536	superstore	Garrett
166	4	yeah, you know, for the kids.	explain	00:04:29,569	00:04:31,471	superstore	superstore person3
169	6	absolutely.	acknowledge	00:06:52,679	00:06:55,248	superstore	Cheyenne
170	8	well, it's been the best job i've ever had for about 4 1/2 years.	praise	00:07:58,278	00:08:02,482	superstore	superstore person2
170	10	people love it here. obviously.	emphasize	00:08:06,686	00:08:09,456	superstore	Dina
171	8	totally. great.	acknowledge	00:08:58,505	00:09:00,140	superstore	Cheyenne
171	11	but bo, he just sucks, you know.	criticize	00:09:20,427	00:09:25,198	superstore	Cheyenne
171	12	yeah. bo sucks.	complain	00:09:25,232	00:09:28,635	superstore	Glenn
172	2	oh, she's fine. she does this every day.	explain	00:09:47,787	00:09:50,657	superstore	superstore person4
172	6	yeah. they're quadding us.	acknowledge	00:10:05,472	00:10:07,274	superstore	Amy
172	7	so, um, what's it like?	ask_opinions	00:10:07,307	00:10:09,709	superstore	Amy
172	8	honestly, you're screwed.	warn	00:10:12,245	00:10:15,182	superstore	superstore person4
174	1	bo, is there anything that cheyenne and i can say to help you change your mind?	ask_help	00:11:47,707	00:11:53,613	superstore	Glenn
174	3	almost definitely not.	refuse	00:12:04,757	00:12:06,726	superstore	Glenn
174	6	i--i accept your decision and-well, i'm disappointed, you know.	complain	00:12:21,908	00:12:26,879	superstore	Glenn
175	0	henry, elias, you're in ladies' shoes.	arrange	00:12:47,534	00:12:49,902	superstore	Amy
175	1	mateo, you're in sports.	arrange	00:12:49,936	00:12:51,504	superstore	Amy
175	2	oh, ah, kelly, you're on register.	inform	00:12:52,772	00:12:54,341	superstore	Amy
175	5	oh, marcus, yes, you just float.	arrange	00:12:59,045	00:13:00,980	superstore	Amy
175	6	i want the customers to feel like you're everywhere.	arrange	00:13:01,013	00:13:02,815	superstore	Amy
175	11	all right, guys, listen up.	inform	00:13:17,864	00:13:19,332	superstore	Amy
175	12	but i should say that this is a chance for this store to become bigger, to become more.	inform	00:13:20,833	00:13:27,874	superstore	Amy
175	13	but if we work together, we can stop that from happening.	inform	00:13:27,907	00:13:31,944	superstore	Amy
177	2	wait, no, no, no, wait, no. that wasn't the emergency.	prevent	00:15:09,842	00:15:11,611	superstore	Jonah
177	6	you're obviously going through something and--and i-i just want you to know that i see you, and i am here if you ever wanna talk.	comfort	00:15:25,625	00:15:34,734	superstore	Jonah
177	7	i'd like that.	acknowledge	00:15:36,869	00:15:38,070	superstore	Jeff
177	8	oh, you would, yeah, uh-cool.	acknowledge	00:15:38,104	00:15:41,774	superstore	Jonah
178	0	and then suddenly, you're 40, running a rat race you don't even understand.	complain	00:16:56,849	00:16:59,952	superstore	Jeff
178	3	exactly. yeah, nothing.	acknowledge	00:17:06,893	00:17:09,729	superstore	Jonah
180	5	yeah, fair enough.	acknowledge	00:18:35,014	00:18:36,348	superstore	Dina
180	8	how do you get money stains off your hands?	ask_opinions	00:18:44,156	00:18:46,759	superstore	Kelly
181	1	oh, actually, we didn't make quad-a.	emphasize	00:19:34,006	00:19:36,709	superstore	Jonah
181	5	gone. i couldn't wait a week?	complain	00:19:50,122	00:19:51,858	superstore	Jeff
181	6	one week. no discipline.	complain	00:19:51,891	00:19:54,393	superstore	Jeff
183	2	i just can't believe you guys are making a baby.	doubt	00:00:23,724	00:00:25,826	superstore	Amy
183	3	you don't even like each other.	doubt	00:00:25,859	00:00:27,327	superstore	Amy
183	4	if i wanted to avoid doing things with people i hate, i would literally never leave my house.	explain	00:00:27,360	00:00:30,898	superstore	Dina
184	3	harmonica's into green day?	confirm	00:01:11,104	00:01:12,706	superstore	Amy
184	4	i doubt she's ever heard of them.	doubt	00:01:12,740	00:01:14,942	superstore	Cheyenne
184	8	all right, well, what about, like, mermaids?	advise	00:01:33,093	00:01:36,096	superstore	Amy
184	9	i don't know. my mom really wants green day.	complain	00:01:36,129	00:01:39,199	superstore	Cheyenne
184	10	they're half-fish, half-human, they're like rebels.	joke	00:01:41,301	00:01:44,738	superstore	Amy
184	11	you know, down for whatever.	explain	00:01:44,772	00:01:46,574	superstore	Amy
184	12	it's totally true.	agree	00:01:53,614	00:01:55,015	superstore	Amy
185	2	pretty steamy weekend you guys got planned.	praise	00:02:11,131	00:02:13,834	superstore	Garrett
185	7	cool.	praise	00:02:26,213	00:02:28,015	superstore	Jonah
185	9	no.	oppose	00:02:31,318	00:02:32,986	superstore	Jonah
185	11	cool.	leave	00:02:41,061	00:02:42,596	superstore	Jonah
186	4	here, you can fill out the forms while i write another one.	arrange	00:02:56,710	00:03:00,113	superstore	Glenn
186	5	it's what they say you're supposed to do.	explain	00:03:05,786	00:03:07,955	superstore	Glenn
186	9	no, no, no, that's fine, that's fine.	oppose	00:03:18,098	00:03:19,700	superstore	Dina
186	10	you know what? i am gonna give this a read, and i'll let you know if i have any thoughts.	leave	00:03:19,733	00:03:22,770	superstore	Dina
190	0	i'm her actual mother.  what does that even mean?	complain	00:06:36,396	00:06:38,966	superstore	Amy
190	3	well, it doesn't give her the right to just swoop in, and start changing up perfectly good shirts, and perfectly good parties.	complain	00:06:46,339	00:06:52,279	superstore	Amy
190	7	name three of their songs.	arrange	00:06:58,818	00:07:00,587	superstore	Amy
190	8	boulevard of broken dreams,   good riddance,  okay, well, those are the obvious ones--name three more.	arrange	00:07:00,620	00:07:05,558	superstore	Jonah
190	9	you--you butt in all the time.	criticize	00:07:11,231	00:07:13,600	superstore	Amy
191	4	okay.	acknowledge	00:07:42,162	00:07:43,596	superstore	Glenn
191	6	well, is it basically okay?	confirm	00:07:46,566	00:07:48,535	superstore	Glenn
191	7	oh, okay. i could go get her right now.	leave	00:07:53,273	00:07:56,209	superstore	Glenn
191	8	yeah.	agree	00:07:56,243	00:07:57,477	superstore	Glenn
191	9	i'll bring in a bagel and a smear.	leave	00:07:57,510	00:07:58,778	superstore	Glenn
191	10	you know what? an onion bagel would be great.	inform	00:08:01,414	00:08:03,550	superstore	superstore person2
192	1	but yes, i do, it's crazy. cuckoo bananas, makes no sense.	agree	00:08:17,530	00:08:20,900	superstore	Amy
192	5	you want me to brag about you to my mom?	doubt	00:08:41,688	00:08:44,357	superstore	Cheyenne
192	6	uh-uh.	oppose	00:08:44,391	00:08:45,358	superstore	Amy
192	8	you would say you were a grownup, you make your own decisions.	advise	00:08:46,626	00:08:50,597	superstore	Amy
192	11	okay.	agree	00:08:55,635	00:08:56,869	superstore	Cheyenne
193	1	um, hey, earlier, uh, when you were talking about you meant, sort of, like a general, ineffable sense of spiritual presence, right?	confirm	00:09:06,813	00:09:16,289	superstore	Jonah
193	2	not--not like magical little creatures flying around?	confirm	00:09:16,323	00:09:20,227	superstore	Jonah
193	5	right.	agree	00:09:35,575	00:09:37,510	superstore	Jonah
193	7	right.	agree	00:09:46,353	00:09:47,787	superstore	Jonah
193	8	okay, cool, yeah, no, i was just, um...	acknowledge	00:09:47,820	00:09:50,390	superstore	Jonah
195	1	no, no, no, no. bruce is a friend.	introduce	00:10:18,851	00:10:21,721	superstore	Glenn
195	2	he's here to help us.	introduce	00:10:21,754	00:10:23,190	superstore	Glenn
195	3	it's more like we're  friending  up.	introduce	00:10:23,223	00:10:24,724	superstore	Glenn
195	4	i'm not here to make anything contentious.	explain	00:10:24,757	00:10:26,326	superstore	superstore person2
195	10	we would own you, 'cause you mess with glenn sturgis, you get the horns!	warn	00:10:47,514	00:10:50,950	superstore	superstore person2
195	13	well, the joke's on you, because i keep a machete in every room in my house.	warn	00:10:59,859	00:11:03,430	superstore	Dina
195	15	and as for you, i have a cousin at the bar association, so you better pray to god your cle credits are up to date.	warn	00:11:12,004	00:11:17,210	superstore	Dina
195	16	well, i think that was a nice opening bid.	taunt	00:11:18,545	00:11:20,680	superstore	superstore person2
197	4	all right, i'm engaging meaningfully.	agree	00:12:21,508	00:12:24,344	superstore	superstore person1
197	5	i thought i asked you to mind your own business.	criticize	00:12:28,014	00:12:29,649	superstore	superstore person1
197	9	cheyenne, you're going to college.	arrange	00:12:40,427	00:12:41,561	superstore	superstore person1
197	12	i'm an adult, and i make my own decisions.	inform	00:12:51,738	00:12:54,341	superstore	Cheyenne
197	14	you don't get to tell me what to eat, either!	criticize	00:13:02,048	00:13:03,683	superstore	Cheyenne
