Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername	Video_Link	Modality
309	3	well, isn't that kind of like cheating?	Doubt	00:07:54,364	00:07:55,975	superstore	Cheyenne	https://drive.google.com/file/d/1DVGK8Xlw06TEp30zFCUXPymCN0ljVRn8/view	Text
1234	3	it's because it reminds her of her uncle joey.	Explain	00:16:34,648	00:16:38,402	friends	Rachel	https://drive.google.com/file/d/1jx68dHCykUSJB2G0nTO2kFx6jXic8inD/view	Text
1021	12	okay.	Agree	00:10:13,195	00:10:14,487	bigbang	Penny	https://drive.google.com/file/d/1e2N44b5H3jWuEV8-rezM7o52dVRqzqtp/view	Video+Text
909	6	no, you're coming with me.	Invite	00:10:21,162	00:10:22,537	bigbang	Leonard	https://drive.google.com/file/d/1chnJCwxr7JYizuMmb4qg6ZMBHIvtmOLc/view	Text
251	2	who's ready to join the boob cheese revolution?	Invite	00:03:52,032	00:03:55,035	superstore	Marcus	https://drive.google.com/file/d/1IRpOm30I5t-vChizVmSKxREoMJYC0UdG/view	Text
154	1	oh, do we need that much?	Doubt	00:09:42,750	00:09:44,151	superstore	Amy	https://drive.google.com/file/d/1XVHkSkwKDv4fvyFSyYTLe4jDqMukcEWM/view	Text
117	16	this is fun. this game is fun.	Praise	00:13:17,163	00:13:18,698	superstore	Amy	https://drive.google.com/file/d/1iPXO85M4lAk3Li5xTf-O-PsasIeSZV-Z/view	Text
1003	6	you mean like spock?	Confirm	00:14:08,681	00:14:09,764	bigbang	Sheldon	https://drive.google.com/file/d/14_5vBkWCWEfugwCVQG_yDxlEqZWLN_Oo/view	Text
824	13	i'm gonna be more realistic and go after someone my own speed.	Plan	00:04:29,936	00:04:32,854	bigbang	Leonard	https://drive.google.com/file/d/1eKTGCWpa4Tzr7_kTTs1sYeStqFHph79z/view	Text
899	2	oh, god, my board.	Complain	00:11:57,800	00:11:59,843	bigbang	Sheldon	https://drive.google.com/file/d/1o_FlFnZPqZOg-gIaP8I9f7J7Sw8lYN9Y/view	Text
1022	9	sign the bottom, answer the questions, bring it back. next.	Arrange	00:11:38,948	00:11:41,366	bigbang	big bang person1	https://drive.google.com/file/d/1uSY3ksIsQnoP9Y1_if9lRULuyrbBthWn/view	Text
455	8	i would sooner slit my throat and jeff's throat before i'd let that happen.	Warn	00:05:35,085	00:05:38,722	superstore	Dina	https://drive.google.com/file/d/1kRUC38lke_PXks-Dch4TrZTZiEIJprB6/view	Video+Text
415	17	because i have to speak in front of everyone on the planet.	Explain	00:07:26,721	00:07:29,594	superstore	Glenn	https://drive.google.com/file/d/1Qay6XXBmd8m_URg6wLCkmnFuiSxVGTIa/view	Text
657	2	we'll get out there in a sec.	Inform	00:14:50,417	00:14:51,784	superstore	Jonah	https://drive.google.com/file/d/1hZHNsjKcrldAA5oM4qPRHCLYXSGzZ67w/view	Text
382	6	the phrase  cut from hole to hole  was said to me.	Complain	00:08:33,012	00:08:36,189	superstore	Dina	https://drive.google.com/file/d/1mwNGaFATi_zPNtbil_RWsij8loEkIjYK/view	Audio+Video+Text
70	4	yeah, i just figured it'd be something you could use based on the puddles by the shower.	Explain	00:05:14,858	00:05:19,930	superstore	Garrett	https://drive.google.com/file/d/1E9b5Bq72Lv8lD6W6PtSwmDAOVFDPNqEv/view	Text
677	6	we should treat ourselves to something nice.	Advise	00:11:51,579	00:11:53,781	superstore	Garrett	https://drive.google.com/file/d/1VNviB2l4XeJoBkT1u-MwRhsrhtgn_of5/view	Text
307	6	okay, fine.	Acknowledge	00:06:25,058	00:06:26,450	superstore	Amy	https://drive.google.com/file/d/1ec7O4UjYlMlSlQnMBf_nWB5cGc8okhT6/view	Text
711	7	just get the blockers.	Arrange	00:06:42,503	00:06:44,004	superstore	Garrett	https://drive.google.com/file/d/1YZKh-UwEuRRSTSLqqtWPIll7fIc3aUJk/view	Text
500	12	what?	Doubt	00:01:23,193	00:01:24,861	superstore	Gleen	https://drive.google.com/file/d/1XOFP8ITbza-KYDY3P1Y6_bwjOJN0O8tp/view	Text
284	31	i think it just got a little lighter in here.	Inform	00:14:37,043	00:14:39,178	superstore	superstore person4	https://drive.google.com/file/d/1duKV5DcaFVHkrHq45clx3cp2k_tIDY21/view	Text
158	7	i just didn't try to save you.	Explain	00:16:38,364	00:16:40,299	superstore	Sandra	https://drive.google.com/file/d/1WIhYKBmUtQsDb0f5AUbeOcOePaMEefx1/view	Audio+Text
325	1	just as, you know, a little thank-you for, you know, the gift that you're giving to glenn and me.	Thank	00:02:37,134	00:02:43,053	superstore	superstore person4	https://drive.google.com/file/d/1SVShbamlHr95HUyqT-tAtADIl0RHOwrN/view	Text
255	9	all right.	Acknowledge	00:07:41,010	00:07:42,945	superstore	Amy	https://drive.google.com/file/d/1iCSVYoS2dKoZcKC4ozIVz7ftveZyHDsU/view	Audio+Video+Text
3	0	dina, i'm with a customer right now.	Inform	00:03:37,818	00:03:39,820	superstore	Garrett	https://drive.google.com/file/d/1d64t-8OQFZuVr8RpxOD1242iA80FeLPG/view	Text
1220	10	but  you look nice  could mean that i'm saying,  your face looks nice.  i want to compliment your body.	Explain	00:13:01,865	00:13:07,788	friends	Chandler	https://drive.google.com/file/d/1FQfyMwSY_iRT4XtC9dx5L3hYIgU_h9QH/view	Text
827	15	no, but you're right.	Agree	00:11:53,003	00:11:54,963	bigbang	Leonard	https://drive.google.com/file/d/1q-u1tNSi7tZ96LWeqIbU_rKq_2IPmjTd/view	Text
431	5	exactly. probably.	Agree	00:19:34,081	00:19:35,778	superstore	Jeff	https://drive.google.com/file/d/1eBAEY84eSl5RxEnvpLYNEoiMn-GH3wHe/view	Text
1036	15	what? i'm not gonna apologize to that nutcase.	Refuse	00:10:14,447	00:10:16,865	bigbang	Penny	https://drive.google.com/file/d/1CrT1sNk9uLihO8AK_6_Zg9UqgC0Em_pq/view	Text
1	2	okay. well, thank you.	Thank	00:01:46,406	00:01:49,643	superstore	Nico	https://drive.google.com/file/d/1KWfbqUmiZ_9aV208rupdbnkyDNTgMva8/view	Text
643	8	from all of us here at cloud 9.	Inform	00:05:49,142	00:05:56,183	superstore	Garrett	https://drive.google.com/file/d/1DWS6fSpDotmWzxCmU81_GNN-XX0ERwZC/view	Text
685	1	you haven't heard that?	Doubt	00:19:50,457	00:19:51,458	superstore	Glenn	https://drive.google.com/file/d/10vF-y9LY8gFb4ttA9BzazL6sdxuMsYjt/view	Text
609	3	i know! it's amazing!	Praise	00:20:20,770	00:20:22,905	superstore	Amy	https://drive.google.com/file/d/1vX-V5uup7RvKAQLtnbKlaxMVBUd4u4M0/view	Text
549	0	hey, bo.	Greet	00:09:09,249	00:09:11,018	superstore	Glenn	https://drive.google.com/file/d/1tbmvhJCWxto1UsRdV3TgHCWIyVlAj6M0/view	Text
117	20	we could still play floor shorts.	Advise	00:13:25,805	00:13:27,574	superstore	Dina	https://drive.google.com/file/d/1psQU-RKlyczrQarJ_csqgQPih1YdYqZH/view	Text
1011	0	people, i am very busy today.	Inform	00:09:46,335	00:09:48,253	bigbang	big bang person1	https://drive.google.com/file/d/1en_WE0qvm0TtquHevSoyztO8JWJmqC7U/view	Text
1152	15	i'm sorry, chandler, but this is really important to me.	Apologise	00:09:18,641	00:09:22,477	friends	friends person2	https://drive.google.com/file/d/1loXGRURjLmCP5CdC1kH2jdZ1GctZU292/view	Text
1120	0	no, i can't. i can't do this. it's bad.	Refuse	00:18:16,595	00:18:19,263	friends	Phoebe	https://drive.google.com/file/d/1MYJGalo5mDRnBVE0THaYhdRVaSvVLo1G/view	Text
164	3	oh.	Acknowledge	00:03:33,180	00:03:34,815	superstore	Glenn	https://drive.google.com/file/d/1GjXTvse-rBuJCO2JjyGQgmqlp7ADJvid/view	Text
174	2	and would i get to go with jerusha?	Confirm	00:12:03,290	00:12:04,724	superstore	Bo	https://drive.google.com/file/d/1rv-CpkDa2nxJahwhZdp01xEbojO-Gfwc/view	Text
1308	7	hey, say something to emma on her 18th birthday.	Arrange	00:02:59,220	00:03:02,139	friends	Ross	https://drive.google.com/file/d/1dN3wmwwhKmPpuUB69B5s8FaJj2w2nb1K/view	Video+Text
1175	5	i mean, they transmit leptospirosis and hantavirus.	Explain	00:03:14,694	00:03:17,696	friends	friends person1	https://drive.google.com/file/d/1JCSh1kyqX5cmU8TiOeLjmOeRTHradoRt/view	Text
22	9	attention, cloud 9 employees.	Inform	00:20:38,638	00:20:40,106	superstore	Dina	https://drive.google.com/file/d/12x5mDvgtFt6IfDM5Dpg0oqk2SDCsphwO/view	Text
1269	11	okay. let's see.	Acknowledge	00:11:09,210	00:11:11,044	friends	Ross	https://drive.google.com/file/d/1YmArEn29jrMuygXMa8fUswWMr8HsNv8N/view	Text
226	3	oh.	Acknowledge	00:17:37,624	00:17:38,557	superstore	Tate	https://drive.google.com/file/d/1zBY4iFZfU9w8kkUYBBFvLKxH64RuwdNZ/view	Text
827	12	you're right.	Agree	00:11:43,452	00:11:44,828	bigbang	Leonard	https://drive.google.com/file/d/1mzic4hqaJLNc9bVkSXlLFCx_JFpgoi5t/view	Text
425	6	you're going to be fine.	Comfort	00:12:01,959	00:12:03,047	superstore	Dina	https://drive.google.com/file/d/12CShTor8qfP1aQLNqclkb57wn9ySg4G3/view	Text
329	2	but not jerusha.	Oppose	00:05:37,445	00:05:39,577	superstore	Glenn	https://drive.google.com/file/d/1pRE3FoaYqxkVyxWlyJ_13IW9qS4VHSPh/view	Text
619	5	well, stop buying pans that i can't get wet!	Criticize	00:07:39,086	00:07:43,090	superstore	Adam	https://drive.google.com/file/d/1O4hduyFjlTy5XurOCpPZcbymNZ1QBXXf/view	Text
501	9	oh.	Acknowledge	00:03:09,707	00:03:10,741	superstore	Jonah	https://drive.google.com/file/d/1S7_0zC0UbRQnhvDO4DCg3qqKRUVHUo08/view	Text
320	4	oh. ah, looks like it's broken.	Inform	00:17:38,295	00:17:41,516	superstore	Nico	https://drive.google.com/file/d/1dpvC-rUrqmxOlgR16HQFe1GDb5P-ffHR/view	Text
872	15	um, sure.	Agree	00:20:42,368	00:20:44,904	superstore	Jonah	https://drive.google.com/file/d/1nT_7MH7x92E8GwvfSsb89V9xUxW7w7Cc/view	Text
1211	2	gosh, what's the pay like?	Care	00:00:20,688	00:00:23,441	friends	Phoebe	https://drive.google.com/file/d/194Sg4lGUDGdMAkh5dWEGl8TKMq_QCgon/view	
306	3	oh, myrtle, yeah. she's sweet.	Praise	00:05:23,866	00:05:26,564	superstore	Amy	https://drive.google.com/file/d/1O6FTzuu8ewf2YRfF1JM2rcqshs9Hytgl/view	Text
775	4	okay, what if we say that jeff has a twin brother, and sandra has been dating him?	Advise	00:13:05,345	00:13:11,351	superstore	Cheyenne	https://drive.google.com/file/d/1kJNfcCRRPE6p1uLQdUXKylVuNm9MP9yC/view	Text
115	3	you don't know your own password?	Doubt	00:10:24,857	00:10:26,125	superstore	Garrett	https://drive.google.com/file/d/1tFzfYxWbLBhWk162H4pt4oIAs_D8pcx6/view	Text
449	0	this isn't easy for me to say, but, um, i found out today that i am not an american.	Inform	00:19:07,815	00:19:14,955	superstore	Nico	https://drive.google.com/file/d/1Cu0V68SA_7YWGEF-LLhOdBsfwMNtymom/view	Text
70	3	and i guess, you know, when you work with someone you also live with, things can be a little-oh, is that a-is this a bath mat?	Confirm	00:05:07,585	00:05:14,825	superstore	Jonah	https://drive.google.com/file/d/1H120HWldeo8PXzBcNbXxx0q5ziyWGrcR/view	Text
898	11	no, don't. wait, hold on.	Prevent	00:09:43,791	00:09:45,417	bigbang	Sheldon	https://drive.google.com/file/d/1XdRpG3UlnqIn9SdZjY4MzSznxvnM-5Gd/view	Text
1279	9	aside from adoption, the only other choice is insemination so we're talking about sperm donors.	Inform	00:06:00,109	00:06:05,280	friends	Chandler	https://drive.google.com/file/d/1TYkYegd-Wpqs6p2aTbgV4DKAM4roH965/view	Text
181	4	i bought a subaru! that money's gone!	Complain	00:19:47,153	00:19:50,089	superstore	Jeff	https://drive.google.com/file/d/1gOv2pNL45YHHTAp9ZVJKIpwV2A8UAvX-/view	Text
1292	11	oh, i think you're right.	Agree	00:14:19,149	00:14:21,150	friends	friends person1	https://drive.google.com/file/d/1tavPD-DPZlPLDcc7nUd4rFQIhGgpqnj1/view	Text
135	2	well, i don't even know if i want him to have heard me.	Complain	00:09:41,508	00:09:44,177	superstore	Nico	https://drive.google.com/file/d/1tBRPrcAR7ZQylZUOYSTET0PggpF9AClx/view	Audio+Video+Text
999	20	it's my pre-packed disaster evacuation bag.	Introduce	00:13:19,799	00:13:22,801	bigbang	Sheldon	https://drive.google.com/file/d/1cYnTBMZC5s0Pau6dbo1fOnjZsA4nY5oe/view	Text
878	4	oh--oh, okay.	Acknowledge	00:05:57,818	00:05:59,219	superstore	Glenn	https://drive.google.com/file/d/1K2cAtjlJruIgf1iZ-ONl9xzxsMJgB5Nv/view	Text
1205	9	what?	Doubt	00:16:28,570	00:16:30,488	friends	Ross	https://drive.google.com/file/d/10xk4nK8Wxc4EYCfsUlfGxSUfOLxFsDuz/view	Text
526	1	i've said it once, i'll say it again: you are a terrible judge of character.	Criticize	00:05:04,254	00:05:08,158	superstore	Dina	https://drive.google.com/file/d/151SeePYOlb4TFBk1iownNi0qySmetbV4/view	Text
481	8	look, all i'm saying is with a little effort it's not that hard to get people to like you.	Explain	00:08:12,625	00:08:17,464	superstore	Jonah	https://drive.google.com/file/d/1RzDJ16cBDd_JV7ZV9EecSDciq3TRWcq_/view	Text
284	47	glenn, it wasn't an affair, it was one kiss, and it happened because we thought we were about to die.	Explain	00:15:41,874	00:15:47,880	superstore	Amy	https://drive.google.com/file/d/1G33NV9WV118t7QuJkrtZPoM5pJUXoYjY/view	Text
570	4	yeah, totally.	Agree	00:05:28,762	00:05:30,598	superstore	Cheyenne	https://drive.google.com/file/d/16Yu_WUQL0h8DcR1UlJgGtftpp0FsDhoN/view	Text
1223	3	i'm gonna get bigger.	Inform	00:17:13,033	00:17:15,118	friends	Monica	https://drive.google.com/file/d/1FwApIheBYTq9sDfjeRk4sySXdTJkCdKe/view	Text
837	1	tomorrow we can go to one of those warehouse stores.	Advise	00:08:13,159	00:08:15,619	bigbang	Sheldon	https://drive.google.com/file/d/1rYUaEsF1N-PpHSTgFWjQ1AZ-vusnDzRV/view	Audio+Video+Text
356	4	take it away, amy.	Arrange	00:09:12,007	00:09:14,227	superstore	Jonah	https://drive.google.com/file/d/1gNXfu_h5Wmt3ElVWtJZu-QI3cJE2ifl0/view	
113	2	that was good, i believed that.	Agree	00:09:19,959	00:09:21,594	superstore	Dina	https://drive.google.com/file/d/1GlRilQS4k9EZaJBZ1Bhrghh-9VsPrFtG/view	Text
899	1	someone touched my board.	Complain	00:11:52,336	00:11:54,796	bigbang	Sheldon	https://drive.google.com/file/d/1dxnYjZLwRDa8ifl0PXLgMRJ_lf7RFGOX/view	Text
1113	3	that's great. great.	Praise	00:04:06,287	00:04:07,329	friends	Rachel	https://drive.google.com/file/d/1hNv0pnYT9T-7nXLu8igOPhaD9ZnkHRD6/view	Text
1255	5	i wish i could, but i found out that i have to be at work really early the next day, so i can't go.	Explain	00:00:46,409	00:00:51,664	friends	Joey	https://drive.google.com/file/d/1zS0mOMoryiY5U6CvvTlBJGV6Msr1-TON/view	Text
1287	4	no, you did.	Oppose	00:24:08,447	00:24:10,156	friends	friends person1	https://drive.google.com/file/d/1kDG1Xc0DpJZeqVUxd4rYSI_DLjXDiksR/view	Text
1281	1	oh, of course. it's so nice to see you again, zack.	Greet	00:10:29,837	00:10:33,131	friends	Monica	https://drive.google.com/file/d/1aBcQUWPFcxRRlamuBUxuA0h4hc9WdqxX/view	Text
52	5	although me just being here is illegal so it kind of cancels out.	Explain	00:11:31,374	00:11:35,278	superstore	Nico	https://drive.google.com/file/d/1hdATExRaVpRAlS3RSqjwO4zeCg2IGln5/view	Text
678	0	hey, look, i just wanted to clarify about earlier when i was smiling, that i wasn't.	Explain	00:12:36,824	00:12:42,630	superstore	Garrett	https://drive.google.com/file/d/1afHg_98zkFPFPCv_74nfWRQVnRa8LzIw/view	Text
1024	12	of course not.	Oppose	00:01:56,157	00:01:58,242	bigbang	Sheldon	https://drive.google.com/file/d/1GWQjMcEacQRY5L1tjpzoUxQvCv_Gh3fv/view	Text
333	4	i mean, i guess technically i could.	Explain	00:09:37,337	00:09:40,122	superstore	superstore person1	https://drive.google.com/file/d/1wf9NZh39iszadCPsYrseQ0ADojy_kOwN/view	Text
198	12	is it possible that the figure was floating because he was, you know, in a pool?	Doubt	00:14:34,441	00:14:40,847	superstore	Jonah	https://drive.google.com/file/d/1WDTLD6ILlMqWttuZHum-cCC_ukAZsn6u/view	Text
1000	10	thanks, my mom made it.	Thank	00:01:32,258	00:01:34,676	bigbang	Howard	https://drive.google.com/file/d/1Fc_oZgBDgK3fAptRTH0cj4H6sTCeXfMV/view	Text
415	10	i stand by what i said.	Inform	00:06:49,343	00:06:50,779	superstore	Dina	https://drive.google.com/file/d/1TM-yWaMPunhLCGQMzZokaq3lp7lEKKvc/view	Text
696	4	glenn, look, i'm not going anywhere anytime soon, but i can't promise that it's never gonna happen.	Explain	00:10:36,463	00:10:43,103	superstore	Jonah	https://drive.google.com/file/d/191KtKlP4fE9XU0Z8kUIa0Ego-F2c8Ri1/view	Text
567	0	oh, uh, there was a stabbing at the kirkwood store.	Inform	00:02:25,072	00:02:27,274	superstore	Jeff	https://drive.google.com/file/d/1EfRPkyRbog4L6ggiRy40faA9-_aOGzWJ/view	Text
24	0	hey!	Greet	00:00:10,077	00:00:11,579	superstore	Jonah	https://drive.google.com/file/d/1gjirBl_x-k5iNdxAXszPPgNXyj5pYYmW/view	Text
195	3	it's more like we're  friending  up.	Introduce	00:10:23,223	00:10:24,724	superstore	Glenn	https://drive.google.com/file/d/1gtENviMnoKPx0Qtktrhk1U773SFluZPY/view	
157	8	it is not!	Oppose	00:15:12,044	00:15:13,345	superstore	Glenn	https://drive.google.com/file/d/1pvsq1k42IZH0etO9ZNzEBCnLvBHAKTS4/view	Text
606	11	yeah. yeah, no. cool.	Acknowledge	00:18:57,887	00:19:01,023	superstore	Jonah	https://drive.google.com/file/d/1622oMMR39kNrSnfEEUASWa0vc64hO6Wr/view	Video+Text
584	11	yeah. thanks, dina.	Taunt	00:00:46,630	00:00:48,766	superstore	Glenn	https://drive.google.com/file/d/1ThWb2vnq2baL3vyfoVCDz4QwXfQZaRrP/view	Audio+Video+Text
382	7	you know, it really didn't hurt that much.	Comfort	00:08:36,232	00:08:38,408	superstore	Amy	https://drive.google.com/file/d/1Xowo4Ac-I1iyGM25EM25LrPwlB9kSHo1/view	Text
887	12	it's not my fault.	Explain	00:15:53,012	00:15:54,414	superstore	Dina	https://drive.google.com/file/d/102O9wb1ytCi-jNAoVI1oWoUFg5oSs8ao/view	Video+Text
1155	6	oh. what's that like?	Asking for opinions	00:13:09,330	00:13:11,873	friends	friends person1	https://drive.google.com/file/d/1ToZe3hGV0qTzZXnHHb2kTd-8GormOFUV/view	Text
899	8	oh, yeah.	Acknowledge	00:12:16,152	00:12:17,485	bigbang	Leonard	https://drive.google.com/file/d/1JssumJFxb1fuebsHkL7XCVQQcnvPNHBc/view	Text
682	16	i work with my church counseling at-risk youth, and this was the money i'd gotten together to organize a field trip to peru.	Introduce	00:17:35,588	00:17:42,295	superstore	superstore person1	https://drive.google.com/file/d/1ruZczwggggo2W60Uub4ULxeXDefQqJvU/view	Audio+Video+Text
720	0	oh. you okay?	Care	00:15:04,272	00:15:07,341	superstore	Nico	https://drive.google.com/file/d/1b-k6kiNwi7zJFoGbDWF7gg5HW9mBnqCx/view	Text
1321	0	hey, honey.	Greet	00:02:27,939	00:02:29,523	friends	Chandler	https://drive.google.com/file/d/1JBD_2VM8jwXpiblg0PcQIEczEkSa8LA7/view	Text
319	12	what was that?	Doubt	00:16:21,828	00:16:23,307	superstore	Nico	https://drive.google.com/file/d/1jMjT7ExbHusyhEfLCwdZNwlOEfLAJqrm/view	Text
3	1	oh. i'm sorry.	Apologise	00:03:39,853	00:03:42,155	superstore	Dina	https://drive.google.com/file/d/1XgYck7EHax6lfkm86KJrNTFEhdVmIwJn/view	Text
541	3	hi.	Greet	00:20:40,993	00:20:41,961	superstore	Jonah	https://drive.google.com/file/d/1MDYp8pnEEYlgYdAAm4Efa4b10x4Xql53/view	Text
82	2	kelly's instagram videos. they're adorable.	Praise	00:01:52,179	00:01:54,948	superstore	Marcus	https://drive.google.com/file/d/1pcG3KtzivPBqYlHIkVOjbxa33nRUVQuN/view	Text
1000	13	that was not 15th-century soap.	Oppose	00:01:58,368	00:02:00,035	bigbang	Sheldon	https://drive.google.com/file/d/11Odm8yf6XtfuIlmVW6UYNYhuua9PJp0U/view	Text
285	0	oh, hey, ame.	Greet	00:18:04,366	00:18:06,869	superstore	Sandra	https://drive.google.com/file/d/1nUYTwFWbSJgE9uifvC1nGL_QTFBVsQYP/view	Text
73	11	there's cocoa in aisle nine.	Inform	00:11:26,363	00:11:27,697	superstore	Glenn	https://drive.google.com/file/d/19fXRV1tff5GuGz9XhHQZgqVIAvCKqOF9/view	Text
805	48	the worst part was watching her carve that turkey.	Complain	00:12:45,931	00:12:49,434	bigbang	Leonard	https://drive.google.com/file/d/1nDYOFUXrM9wZwvnHFY-aeCz5Mdjzpfj-/view	Text
1159	8	you can be whatever you want to be now. it's exciting.	Advise	00:00:28,445	00:00:31,405	friends	Monica	https://drive.google.com/file/d/16WswqtU8TDdq0C2FSBqg11vJu9tRa6fB/view	Audio+Text
295	10	why don't we all just go home, and think about it overnight?	Advise	00:12:26,767	00:12:29,944	superstore	Garrett	https://drive.google.com/file/d/1Fb4-DRI-gKgqdU1k5B_33M7yPStFtcWX/view	Text
1052	10	a little mishap while i was building my own cat scanner.	Introduce	00:04:37,402	00:04:40,362	bigbang	Sheldon	https://drive.google.com/file/d/1jvVefBsu2wMCZ9m1cjXmSGZ8DSiUj49t/view	Video+Text
1130	14	stupid long sleeves!	Complain	00:01:15,867	00:01:19,495	friends	Joey	https://drive.google.com/file/d/1tx_YuVftPGiQPEyecpnxf9r2e8YSYM_W/view	Text
1254	0	i got you something from vermont.	Inform	00:23:33,955	00:23:36,249	friends	Chandler	https://drive.google.com/file/d/1dqThTAGOB5303Erky4dyNOX73VqBMQPL/view	Text
1146	5	yeah, you could go to the game with me. even though you said you couldn't.	Invite	00:19:50,772	00:19:54,150	friends	Joey	https://drive.google.com/file/d/1BILOc4fPZBnKl_w0ZHHSxfJrNj8Zx8Qf/view	Audio+Video+Text
310	8	because fat people are fat everywhere.	Explain	00:08:36,232	00:08:37,886	superstore	Dina	https://drive.google.com/file/d/1RASA7PzQbrt8qpoZrFeAp4MQzn4STvfZ/view	Text
415	8	and then, he's going to stand up in front of the ceo, and the cameras, and say why myrtle was really fired.	Plan	00:06:33,370	00:06:39,855	superstore	Amy	https://drive.google.com/file/d/1KdkGurDDwekKoQ_yAZJlcKXSMyFLj7BY/view	Text
1223	12	what?	Doubt	00:18:10,381	00:18:11,758	friends	Chandler	https://drive.google.com/file/d/1N3_n2-gS623wa0ACsSGqR7aTCsz8mAod/view	Text
910	4	because i'm frodo.	Explain	00:11:32,483	00:11:33,608	bigbang	Leonard	https://drive.google.com/file/d/1mjlkjPmIkPHFfrFf4whGaad10tsu4tow/view	Text
1215	11	no. actually, you might wanna stay away from jane street.	Advise	00:13:02,616	00:13:05,702	friends	Phoebe	https://drive.google.com/file/d/1nNCz6JhXWGmAaf9Tsh0tN-zN7JnwAPBW/view	Text
1017	24	how about we just have a little quiet time now?	Advise	00:05:53,478	00:05:55,812	bigbang	Penny	https://drive.google.com/file/d/1ROlJ9YohcM5szPFwtRCSApS7lYvBfeaL/view	Text
529	0	it says on your website that all your rooms have animal planet.	Inform	00:06:46,159	00:06:49,496	superstore	Jeff	https://drive.google.com/file/d/1aPyKN03eNYMN0XE4wZFiz60anvEnkrSB/view	Text
133	1	you're going to need to come back at 3:00.	Inform	00:08:12,519	00:08:14,221	superstore	Dina	https://drive.google.com/file/d/1-N7LGEOpwJ5xXH-nZk5ZGUAFuc6-qNoQ/view	Text
1052	4	that's very interesting.	Praise	00:03:40,511	00:03:41,637	bigbang	big bang person1	https://drive.google.com/file/d/1_NA9fHv_FvhVubiCwbYaaeR20Zhb_TFW/view	Text
722	1	what's up, ames?	Care	00:18:10,658	00:18:12,793	superstore	Marcus	https://drive.google.com/file/d/1P9iM1QAVDCeKGnlc0FqO3EqdKs9Muk8Q/view	Text
320	8	so now we begin.	Inform	00:17:48,654	00:17:52,440	superstore	Nico	https://drive.google.com/file/d/1T5CfbyNqbp_wzOJqk4JgaAOgMpVaYLxa/view	Text
1242	10	so, pheebs, what are you gonna do with your $3?	Asking for opinions	00:21:11,229	00:21:13,481	friends	Rachel	https://drive.google.com/file/d/1oWZwo0P94h7KNL3zJd_exageaXNKXfWA/view	Text
1059	0	can you open this for me?	Ask for help	00:18:34,863	00:18:36,823	bigbang	Leonard	https://drive.google.com/file/d/1LZlqP3QTY50t1Dzj0fumUONN6-aglnDQ/view	Text
135	3	it's complicated. mm.	Complain	00:09:44,211	00:09:46,446	superstore	Nico	https://drive.google.com/file/d/1vIQli06qwI3HfXjmmnB2-nlTM_U6WLX1/view	Text
1245	10	heh. don't you think that'll be a little weird? i mean, two guys in a romantic inn?	Doubt	00:03:34,840	00:03:40,012	friends	Ross	https://drive.google.com/file/d/1uvpAv778af9ORRJXrfQZdBYx6ag29Mgr/view	Text
383	6	you should... follow your bliss.	Advise	00:09:37,641	00:09:40,905	superstore	Nico	https://drive.google.com/file/d/1YhXtjD5k4OFtWGLLXIAc02WF6DuMpUuv/view	Text
924	2	the online description was completely misleading.	Complain	00:00:15,932	00:00:18,225	bigbang	Sheldon	https://drive.google.com/file/d/142c3uLWlSNhrt7Vd8YfFvH_6qR3v3Sew/view	Text
253	2	okay, that's enough. look, can you please just not tell anyone?	Ask for help	00:05:33,033	00:05:36,269	superstore	Amy	https://drive.google.com/file/d/1q0SQujquS6U-R02gNHlp5msK9roHWpxA/view	Text
337	1	um, yeah. some.	Agree	00:12:51,927	00:12:54,190	superstore	Amy	https://drive.google.com/file/d/1JBAZ3rXsB9IQu3vADD8hKlm7uDKnI3ca/view	Text
426	5	i know. no, it's fine.	Comfort	00:13:00,714	00:13:03,194	superstore	superstore person1	https://drive.google.com/file/d/1qG5ZcDDTdKYUKB1wEytIks_-7yABV1BS/view	Text
538	9	heck yeah we are. pep up.	Comfort	00:15:30,817	00:15:32,519	superstore	Dina	https://drive.google.com/file/d/1yyfn8bpCThfEU1tt3yluMKr_CwYmxHGu/view	Video+Text
1072	26	no, you didn't.	Oppose	00:19:51,481	00:19:53,274	friends	Ross	https://drive.google.com/file/d/14ZzZyU10WsqwDauK3SubbQjpILo-Tp7x/view	Text
1030	6	i have important things to do.	Leave	00:15:27,676	00:15:30,345	bigbang	Sheldon	https://drive.google.com/file/d/1I-LgYkEbMfX8rh4RHql1qH2ZY-ZtLBKq/view	Text
211	0	i--sorry, i mean, i would help him myself, but he insisted on speaking with a manager.	Apologise	00:05:03,136	00:05:07,908	superstore	Nico	https://drive.google.com/file/d/1gpflNs-oIpIbsFSPLkB5WeNWlypmIFV7/view	Text
426	13	thank you, glenn.	Thank	00:13:35,226	00:13:36,924	superstore	superstore person1	https://drive.google.com/file/d/1eb3ikHsX_EmtOtBA-Mai0IYMFdQVkQ9V/view	Text
547	2	but i didn't mean sex, i meant life and dating and, you know, stuff like that.	Explain	00:07:09,179	00:07:16,219	superstore	Amy	https://drive.google.com/file/d/1xulG7wAd25rPzVdLp6hB7WwbtoF83zLF/view	Text
